"","user.self","sys.self","elapsed","user.child","sys.child","Model"
"efs.time26",16.141,0.178,33.0829999999999,0,0,"EFS"
"rfe.time26",0.328000000000031,0.00800000000000001,0.644999999999982,0,0,"RFE"
"vita.time26",1.18699999999995,0.0840000000000005,2.303,0,0,"Vita"
"perm.time26",0.259999999999991,0.00299999999999923,0.477000000000089,0,0,"Perm"
"binom.rf.time27",0.250999999999976,0.00399999999999956,0.636999999999944,0,0,"BinomialRF"
"boruta.time27",9.67700000000002,0.382999999999999,4.66100000000006,0,0,"Boruta"
"vsurf.time27",6.435,0.366000000000001,63.0020000000001,0.0109999999999957,0.0119999999999996,"VSURF"
"varselrf.time27",6.14299999999997,0.0269999999999992,16.4399999999998,0,0,"VarSelRF"
"pimp.time27",0.0240000000000009,0.0190000000000001,10.7159999999999,17.079,0.372,"PIMP"
"aucrf.time27",0.925000000000011,0.0350000000000001,3.44299999999998,0,0,"AUCRF"
"efs.time27",16.05,0.207000000000001,50.722,0,0,"EFS"
"rfe.time27",0.328000000000031,0.00599999999999845,1.0590000000002,0,0,"RFE"
"vita.time27",1.17999999999995,0.0820000000000007,2.06700000000001,0,0,"Vita"
"perm.time27",0.258000000000038,0.00300000000000011,0.838999999999942,0,0,"Perm"
"binom.rf.time28",0.23399999999998,0.00100000000000033,0.283999999999878,0,0,"BinomialRF"
"boruta.time28",10.8049999999999,0.388999999999999,5.08300000000008,0,0,"Boruta"
"vsurf.time28",4.642,0.288,74.7380000000001,0.00999999999999091,0.0120000000000005,"VSURF"
"varselrf.time28",5.93799999999999,0.0559999999999992,18.385,0,0,"VarSelRF"
"pimp.time28",0.0240000000000009,0.0209999999999999,16.0440000000001,16.831,0.446,"PIMP"
"aucrf.time28",0.87700000000001,0.032,1.53300000000013,0,0,"AUCRF"
"efs.time28",15.111,0.184000000000001,26.98,0,0,"EFS"
"rfe.time28",0.316000000000031,0.00600000000000023,0.561999999999898,0,0,"RFE"
"vita.time28",1.15799999999996,0.0889999999999995,4.05999999999995,0,0,"Vita"
"perm.time28",0.253999999999962,0.00300000000000011,0.533999999999878,0,0,"Perm"
"binom.rf.time29",0.221000000000004,0.000999999999999446,0.358999999999924,0,0,"BinomialRF"
"boruta.time29",9.52799999999996,0.277000000000001,6.48500000000013,0,0,"Boruta"
"vsurf.time29",3.28999999999996,0.17,61.8309999999999,0.0100000000000051,0.012,"VSURF"
"varselrf.time29",6.13200000000001,0.0359999999999996,11.944,0,0,"VarSelRF"
"pimp.time29",0.0260000000000105,0.0210000000000008,17.3600000000001,17.328,0.662,"PIMP"
"aucrf.time29",0.916999999999973,0.0330000000000013,1.8309999999999,0,0,"AUCRF"
"efs.time29",15.824,0.177,27.0639999999999,0,0,"EFS"
"rfe.time29",0.326999999999998,0.00699999999999967,1.47600000000011,0,0,"RFE"
"vita.time29",1.20099999999996,0.0969999999999995,3.66700000000014,0,0,"Vita"
"perm.time29",0.259999999999991,0.00300000000000011,0.502999999999929,0,0,"Perm"
"binom.rf.time30",0.226999999999975,0.00199999999999978,0.496000000000095,0,0,"BinomialRF"
"boruta.time30",8.947,0.277,6.31899999999996,0,0,"Boruta"
"vsurf.time30",2.50599999999997,0.117999999999999,58.6510000000001,0.0100000000000051,0.012,"VSURF"
"varselrf.time30",5.988,0.0369999999999999,11.7450000000001,0,0,"VarSelRF"
"pimp.time30",0.0250000000000341,0.0180000000000007,16.7089999999998,16.99,0.500999999999999,"PIMP"
"aucrf.time30",0.887999999999977,0.0339999999999998,1.75900000000001,0,0,"AUCRF"
"efs.time30",15.569,0.175999999999999,26.7460000000001,0,0,"EFS"
"rfe.time30",0.322000000000003,0.00499999999999901,0.551999999999907,0,0,"RFE"
"vita.time30",1.18400000000003,0.0960000000000001,3.73599999999988,0,0,"Vita"
"perm.time30",0.252999999999986,0.00399999999999956,0.592000000000098,0,0,"Perm"
"binom.rf.time31",0.242999999999995,0.00300000000000011,0.819999999999936,0,0,"BinomialRF"
"boruta.time31",10.637,0.327,4.60899999999992,0,0,"Boruta"
"vsurf.time31",3.36700000000002,0.183999999999999,55.6170000000002,0.0110000000000099,0.012,"VSURF"
"varselrf.time31",6.17400000000004,0.0190000000000001,17.1770000000001,0,0,"VarSelRF"
"pimp.time31",0.0249999999999773,0.0229999999999997,15.7619999999999,16.832,0.463,"PIMP"
"aucrf.time31",0.926000000000045,0.032,2.25099999999998,0,0,"AUCRF"
"efs.time31",15.732,0.185,43.0620000000001,0,0,"EFS"
"rfe.time31",0.321000000000026,0.00600000000000023,0.916000000000167,0,0,"RFE"
"vita.time31",1.16499999999996,0.081999999999999,3.50999999999999,0,0,"Vita"
"perm.time31",0.25,0.00399999999999956,0.833000000000084,0,0,"Perm"
"binom.rf.time32",0.229999999999961,0.00200000000000067,0.395999999999958,0,0,"BinomialRF"
"boruta.time32",9.5,0.31,4.35500000000002,0,0,"Boruta"
"vsurf.time32",6.91700000000003,0.412000000000001,78.4300000000001,0.00999999999999091,0.0119999999999996,"VSURF"
"varselrf.time32",5.98000000000002,0.0340000000000007,13.6320000000001,0,0,"VarSelRF"
"pimp.time32",0.0219999999999914,0.0190000000000001,13.9949999999999,16.895,0.394,"PIMP"
"aucrf.time32",0.885999999999967,0.0429999999999993,2.89499999999998,0,0,"AUCRF"
"efs.time32",14.776,0.217000000000001,30.3590000000002,0,0,"EFS"
"rfe.time32",0.307999999999993,0.0080000000000009,0.538000000000011,0,0,"RFE"
"vita.time32",1.17000000000002,0.0830000000000002,2.41500000000019,0,0,"Vita"
"perm.time32",0.25200000000001,0.00600000000000023,0.618000000000166,0,0,"Perm"
"binom.rf.time33",0.233000000000004,0.00300000000000011,1.50900000000001,0,0,"BinomialRF"
"boruta.time33",9.346,0.313000000000001,3.8420000000001,0,0,"Boruta"
"vsurf.time33",3.27800000000002,0.180999999999999,65.5500000000002,0.00999999999999091,0.0130000000000008,"VSURF"
"varselrf.time33",6.09299999999996,0.0310000000000006,13.8149999999998,0,0,"VarSelRF"
"pimp.time33",0.0240000000000009,0.0229999999999997,15.655,16.719,0.428,"PIMP"
"aucrf.time33",0.911000000000001,0.0359999999999996,1.80199999999991,0,0,"AUCRF"
"efs.time33",15.37,0.231,33.2570000000001,0,0,"EFS"
"rfe.time33",0.313000000000045,0.00600000000000023,0.425999999999931,0,0,"RFE"
"vita.time33",1.17700000000002,0.081999999999999,3.38699999999994,0,0,"Vita"
"perm.time33",0.247000000000014,0.00500000000000078,0.515999999999849,0,0,"Perm"
"binom.rf.time34",0.23399999999998,0.00399999999999956,0.980999999999995,0,0,"BinomialRF"
"boruta.time34",9.13400000000001,0.257999999999999,4.44899999999984,0,0,"Boruta"
"vsurf.time34",7.98099999999999,0.457000000000001,78.759,0.0100000000000193,0.0119999999999996,"VSURF"
"varselrf.time34",6.00700000000001,0.0579999999999998,16.1380000000001,0,0,"VarSelRF"
"pimp.time34",0.02800000000002,0.0200000000000014,11.153,17.032,0.417,"PIMP"
"aucrf.time34",0.888000000000034,0.0399999999999991,3.75600000000009,0,0,"AUCRF"
"efs.time34",14.914,0.214,30.2759999999998,0,0,"EFS"
"rfe.time34",0.321000000000026,0.00799999999999912,1.04500000000007,0,0,"RFE"
"vita.time34",1.17900000000003,0.0899999999999999,2.16499999999996,0,0,"Vita"
"perm.time34",0.24799999999999,0.00199999999999889,0.494999999999891,0,0,"Perm"
"binom.rf.time35",0.224999999999966,0.00100000000000122,0.423999999999978,0,0,"BinomialRF"
"boruta.time35",8.85700000000003,0.33,4.20399999999995,0,0,"Boruta"
"vsurf.time35",6.26900000000001,0.362,51.9399999999998,0.00999999999999091,0.0109999999999997,"VSURF"
"varselrf.time35",6.17500000000001,0.0169999999999995,17.259,0,0,"VarSelRF"
"pimp.time35",0.0249999999999773,0.0239999999999991,14.5419999999999,17.024,0.497,"PIMP"
"aucrf.time35",0.937999999999988,0.0370000000000008,2.63999999999987,0,0,"AUCRF"
"efs.time35",16.263,0.251000000000001,52.201,0,0,"EFS"
"rfe.time35",0.328000000000031,0.00600000000000023,0.389999999999873,0,0,"RFE"
"vita.time35",1.18700000000001,0.0890000000000004,3.52599999999984,0,0,"Vita"
"perm.time35",0.258000000000038,0.00300000000000011,0.7650000000001,0,0,"Perm"
"binom.rf.time36",0.217999999999961,0.00300000000000011,0.269000000000005,0,0,"BinomialRF"
"boruta.time36",9.38599999999997,0.32,4.48500000000013,0,0,"Boruta"
"vsurf.time36",7.07499999999999,0.457000000000001,78.528,0.00999999999999091,0.0129999999999999,"VSURF"
"varselrf.time36",6.05799999999999,0.0400000000000009,16.345,0,0,"VarSelRF"
"pimp.time36",0.0269999999999868,0.0250000000000004,14.2249999999999,16.096,0.534,"PIMP"
"aucrf.time36",0.906000000000006,0.0310000000000006,2.07199999999989,0,0,"AUCRF"
"efs.time36",15.321,0.156000000000001,23.742,0,0,"EFS"
"rfe.time36",0.316000000000031,0.00399999999999956,0.347999999999956,0,0,"RFE"
"vita.time36",1.16000000000003,0.0840000000000014,1.41599999999994,0,0,"Vita"
"perm.time36",0.246000000000038,0.00199999999999889,0.410000000000082,0,0,"Perm"
"binom.rf.time37",0.233000000000004,0.00399999999999956,1.29899999999998,0,0,"BinomialRF"
"boruta.time37",9.72899999999998,0.336,4.27499999999986,0,0,"Boruta"
"vsurf.time37",4.93000000000001,0.308,70.578,0.00999999999999091,0.0120000000000005,"VSURF"
"varselrf.time37",6.17299999999994,0.0440000000000005,15.0120000000002,0,0,"VarSelRF"
"pimp.time37",0.02800000000002,0.0229999999999997,17.5790000000002,17.228,0.542,"PIMP"
"aucrf.time37",0.921999999999969,0.032,2.3610000000001,0,0,"AUCRF"
"efs.time37",15.879,0.154999999999999,24.933,0,0,"EFS"
"rfe.time37",0.324000000000012,0.00400000000000134,0.375,0,0,"RFE"
"vita.time37",1.18299999999999,0.0869999999999997,2.38199999999983,0,0,"Vita"
"perm.time37",0.259000000000015,0.00300000000000011,0.6400000000001,0,0,"Perm"
"binom.rf.time38",0.226999999999975,0.00199999999999889,0.698999999999842,0,0,"BinomialRF"
"boruta.time38",9.92400000000004,0.329000000000001,4.53099999999995,0,0,"Boruta"
"vsurf.time38",7.28199999999998,0.459,88.232,0.0100000000000193,0.0120000000000005,"VSURF"
"varselrf.time38",5.98099999999999,0.016,9.27199999999993,0,0,"VarSelRF"
"pimp.time38",0.0240000000000009,0.0219999999999985,11.164,16.928,0.47,"PIMP"
"aucrf.time38",0.89100000000002,0.032,1.50199999999995,0,0,"AUCRF"
"efs.time38",15.39,0.169,32.586,0,0,"EFS"
"rfe.time38",0.31800000000004,0.00499999999999901,0.975000000000136,0,0,"RFE"
"vita.time38",1.17100000000005,0.0800000000000001,2.05899999999997,0,0,"Vita"
"perm.time38",0.25,0.00200000000000067,0.406999999999925,0,0,"Perm"
"binom.rf.time39",0.223000000000013,0.00100000000000122,0.249000000000024,0,0,"BinomialRF"
"boruta.time39",10.972,0.347999999999999,5.04300000000012,0,0,"Boruta"
"vsurf.time39",7.02699999999999,0.414999999999999,51.443,0.0109999999999957,0.012,"VSURF"
"varselrf.time39",6.012,0.0210000000000008,15.8680000000002,0,0,"VarSelRF"
"pimp.time39",0.0230000000000246,0.0200000000000014,13.308,17.279,0.407,"PIMP"
"aucrf.time39",0.89100000000002,0.0299999999999994,2.49499999999989,0,0,"AUCRF"
"efs.time39",15.538,0.174999999999999,38.5160000000001,0,0,"EFS"
"rfe.time39",0.323999999999955,0.00600000000000023,0.610000000000127,0,0,"RFE"
"vita.time39",1.166,0.0850000000000009,3.34199999999987,0,0,"Vita"
"perm.time39",0.250999999999976,0.00299999999999834,0.65099999999984,0,0,"Perm"
"binom.rf.time40",0.225999999999999,0.00100000000000122,0.257000000000062,0,0,"BinomialRF"
"boruta.time40",9.32900000000001,0.352,4.61300000000006,0,0,"Boruta"
"vsurf.time40",4.76599999999996,0.263,59.0250000000001,0.0109999999999957,0.0119999999999996,"VSURF"
"varselrf.time40",6.15799999999996,0.0269999999999992,11.8150000000001,0,0,"VarSelRF"
"pimp.time40",0.0240000000000009,0.0220000000000002,13.643,17.081,0.405,"PIMP"
"aucrf.time40",0.918999999999983,0.032,2.24500000000012,0,0,"AUCRF"
"efs.time40",15.999,0.163,27.586,0,0,"EFS"
"rfe.time40",0.329000000000008,0.00499999999999901,0.641000000000076,0,0,"RFE"
"vita.time40",1.17599999999999,0.0850000000000009,2.04200000000014,0,0,"Vita"
"perm.time40",0.254000000000019,0.00300000000000011,0.489000000000033,0,0,"Perm"
"binom.rf.time41",0.218999999999994,0.00199999999999889,0.241999999999962,0,0,"BinomialRF"
"boruta.time41",9.30899999999997,0.26,4.55299999999988,0,0,"Boruta"
"vsurf.time41",3.89400000000001,0.209,56.088,0.0109999999999957,0.0119999999999996,"VSURF"
"varselrf.time41",6.03199999999998,0.0259999999999998,11.3109999999999,0,0,"VarSelRF"
"pimp.time41",0.0239999999999441,0.0190000000000001,14.7460000000001,16.757,0.421,"PIMP"
"aucrf.time41",0.897999999999968,0.0300000000000011,1.82400000000007,0,0,"AUCRF"
"efs.time41",15.561,0.157999999999999,26.3890000000001,0,0,"EFS"
"rfe.time41",0.31800000000004,0.00600000000000023,0.772999999999911,0,0,"RFE"
"vita.time41",1.16500000000002,0.0860000000000003,2.50600000000009,0,0,"Vita"
"perm.time41",0.254000000000019,0.00300000000000011,0.650000000000091,0,0,"Perm"
"binom.rf.time42",0.232000000000028,0.00200000000000067,0.773999999999887,0,0,"BinomialRF"
"boruta.time42",9.63200000000001,0.291,3.68200000000002,0,0,"Boruta"
"vsurf.time42",1.97399999999999,0.0749999999999993,57.8030000000001,0.0109999999999957,0.0119999999999996,"VSURF"
"varselrf.time42",6.185,0.0119999999999987,10.075,0,0,"VarSelRF"
"pimp.time42",0.0249999999999773,0.0200000000000014,9.03700000000003,17.237,0.396000000000001,"PIMP"
"aucrf.time42",0.937000000000012,0.0299999999999994,1.56500000000005,0,0,"AUCRF"
"efs.time42",16.291,0.168999999999999,35.0590000000002,0,0,"EFS"
"rfe.time42",0.334000000000003,0.00600000000000023,0.732999999999947,0,0,"RFE"
"vita.time42",1.18600000000004,0.0869999999999997,2.06099999999992,0,0,"Vita"
"perm.time42",0.261000000000024,0.00300000000000011,0.424999999999955,0,0,"Perm"
"binom.rf.time43",0.233000000000004,0.000999999999999446,0.45699999999988,0,0,"BinomialRF"
"boruta.time43",9.49300000000005,0.285,4.38100000000009,0,0,"Boruta"
"vsurf.time43",7.56299999999999,0.407999999999999,60.4349999999999,0.0109999999999957,0.0120000000000005,"VSURF"
"varselrf.time43",6.10900000000004,0.0220000000000002,12.904,0,0,"VarSelRF"
"pimp.time43",0.0249999999999773,0.0240000000000009,14.9880000000001,16.832,0.438,"PIMP"
"aucrf.time43",0.898000000000025,0.032,1.7489999999998,0,0,"AUCRF"
"efs.time43",15.683,0.161999999999999,34.3150000000001,0,0,"EFS"
"rfe.time43",0.331000000000017,0.00899999999999856,0.913999999999987,0,0,"RFE"
"vita.time43",1.16499999999996,0.0790000000000006,3.43600000000015,0,0,"Vita"
"perm.time43",0.254999999999995,0.00399999999999956,1.50699999999983,0,0,"Perm"
"binom.rf.time44",0.22199999999998,0.00200000000000067,0.478000000000065,0,0,"BinomialRF"
"boruta.time44",9.94100000000003,0.31,4.6389999999999,0,0,"Boruta"
"vsurf.time44",7.21100000000001,0.446,74.1489999999999,0.00999999999999091,0.0120000000000005,"VSURF"
